#,OBJECTID,Código de la remoción en masa,Región,Tipo de remoción en masa,Tipo de material,Clasificación de remoción en masa,Detonante,Día del evento,Mes de inicio del evento,Año del evento,Estación de ocurrencia del evento,Método de obtención de la información,Fuente de la información,Autor de la fuente,Nota,Enlace de documento asociado,Latitud,Longitud,Precisión de coordenadas
156,149,RM-2005-06-004,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,26 y 27,Agosto,2005,Invierno (del 21-06 al 20-09),,2005. Informe geológico sobre efectos de las lluvias torrenciales del 26 y 27 de agosto de 2005 en el sector oriente de Santiago,"Naranjo, J.A. y Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-06.pdf,-33.36242018,-70.49342879,Coordenadas exactas
155,148,RM-2005-06-003,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,26 y 27,Agosto,2005,Invierno (del 21-06 al 20-09),,2005. Informe geológico sobre efectos de las lluvias torrenciales del 26 y 27 de agosto de 2005 en el sector oriente de Santiago,"Naranjo, J.A. y Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-06.pdf,-33.52966413,-70.51753301,Coordenadas exactas
154,147,RM-2005-06-002,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,26 y 27,Agosto,2005,Invierno (del 21-06 al 20-09),,2005. Informe geológico sobre efectos de las lluvias torrenciales del 26 y 27 de agosto de 2005 en el sector oriente de Santiago,"Naranjo, J.A. y Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-06.pdf,-33.36883399,-70.51857117,Coordenadas exactas
153,146,RM-2005-06-001,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,26 y 27,Agosto,2005,Invierno (del 21-06 al 20-09),,2005. Informe geológico sobre efectos de las lluvias torrenciales del 26 y 27 de agosto de 2005 en el sector oriente de Santiago,"Naranjo, J.A. y Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-06.pdf,-33.48309757,-70.53620018,Coordenadas exactas
152,145,RM-2005-05-001,Bío Bío,3,Suelo/Sedimento,Deslizamiento indeterminado,Lluvias,25 y 26,Junio,2005,Invierno (del 21-06 al 20-09),,"2005. Informe geológico geotécnico preliminar, Agüita de la Perdiz y Cerro la Pólvora, Concepción, VIII Región","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-05.pdf,-36.83879457,-73.04123605,Coordenadas exactas
151,144,RM-2005-04-002,Los Ríos,3,Sin información,Deslizamiento indeterminado,Lluvias,3,Julio,2005,Invierno (del 21-06 al 20-09),,"2005. Informe geológico - geotécnico referido a remoción en masa sector camino Corral - Chaihuín, Décima Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-04.pdf,-39.89727836,-73.486839,Coordenadas aproximadas al sector
150,143,RM-2005-04-001,Los Ríos,3,Sin información,Deslizamiento rotacional de arcilla/limo,Lluvias,,Sin información,2005,Sin información,,"2005. Informe geológico - geotécnico referido a remoción en masa sector camino Corral - Chaihuín, Décima Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-04.pdf,-39.91659761,-73.51495058,Coordenadas aproximadas al sector
149,142,RM-2005-03-001,Valparaíso,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,17,Noviembre,2004,Primavera (del 21-09 al 20-12),,"2005. Evaluación de vulnerabilidad y propuesta de procedimientos para el control de flujos detríticos o aluvionales en segmento Juncal-Portillo, del Camino Internacional a la República Argentina.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-03.pdf,-32.85867373,-70.14249621,Coordenadas aproximadas al sector
148,141,RM-2005-02-001,Araucanía,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,28,Mayo,2005,Otoño (del 21-03 al 20-06),,"2005. El flujo de detritos que afectó a Curarrehue , el día 28 de Mayo de 2005 [informe inédito].","Moreno, H.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-02.pdf,-39.35988554,-71.58980134,Coordenadas exactas
147,140,RM-2005-01-001,Los Lagos,1,Roca,Caída de roca,Sin información,,Sin información,0,Sin información,Observado en terreno,"2005.  Erosiones costeras y remociones en masa en Caleta Estaquilla, Región de los lagos, Chile. (Julio 2005)","Muñoz, J.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2005-01.pdf,-41.39352246,-73.83504882,Coordenadas aproximadas al sector
146,139,RM-2004-03-001,Maule,1,Roca,Caída de roca,Evento Sísmico,28,Agosto,2004,Invierno (del 21-06 al 20-09),,"2004. Informe sobre efectos del sismo del 28 de agosto 2004 en las nacientes del Río Teno, VII Región.","Naranjo, J.A.; Welkner, D.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2004-03.pdf,-35.04768705,-70.60025869,Coordenadas inexactas ubicadas en la ciudad o comuna
145,138,RM-2004-02-001,Los Ríos,5,Roca y Suelo/Sedimento,Flujo indeterminado,Lluvias,28,Agosto,2004,Invierno (del 21-06 al 20-09),,"2004. Flujos de detritos del 28 de agosto de 2004, Ruta T-55 Futrono - Llifen, X Región de Los Lagos.","Arenas, M.; Milovic, J.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2004-02.pdf,-40.14232537,-72.25420722,Coordenadas aproximadas al sector
144,137,RM-2004-01-001,Coquimbo,5,Sin información,Flujo indeterminado,Lluvias,23,Abril,2004,Otoño (del 21-03 al 20-06),,"2004. Flujo aluvional que afecto a la Localidad de Diaguitas, Comuna de Vicuña, IV Región, el 23 de abril de 2004.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2004-01.pdf,-30.02723996,-70.65187408,Coordenadas exactas
143,136,RM-2003-02-002,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,3,Mayo,1993,Otoño (del 21-03 al 20-06),,"2003. Mapa de Peligro de remociones en masa e inundaciones de la cuenca de Santiago, Región Metropolitana.","Antinao, J.; Fernández, J.C.; Naranjo, J.A.; Villarroel, P.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2003-02.pdf,-33.43488282,-70.55174803,Coordenadas aproximadas al sector
142,135,RM-2003-02-001,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,3,Mayo,1993,Otoño (del 21-03 al 20-06),,"2003. Mapa de Peligro de remociones en masa e inundaciones de la cuenca de Santiago, Región Metropolitana.","Antinao, J.; Fernández, J.C.; Naranjo, J.A.; Villarroel, P.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2003-02.pdf,-33.51655782,-70.55841052,Coordenadas aproximadas al sector
141,134,RM-2003-01-003,Antofagasta,1,Roca,Caída de bloque/detrito/arena/limo,Erosión pie de ladera/talud,20,Mayo,2003,Otoño (del 21-03 al 20-06),,"2003. Estudio geológico-geotécnico de los acantilados costeros, en el sector de La Portada, Antofagasta, Segunda Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2003-01.pdf,-23.50020023,-70.42880099,Coordenadas exactas
140,133,RM-2003-01-002,Antofagasta,1,Roca,Caída de bloque/detrito/arena/limo,Evento Sísmico,30,Julio,1995,Invierno (del 21-06 al 20-09),,"2003. Estudio geológico-geotécnico de los acantilados costeros, en el sector de La Portada, Antofagasta, Segunda Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2003-01.pdf,-23.50240752,-70.42543663,Coordenadas exactas
139,132,RM-2003-01-001,Antofagasta,1,Roca,Caída de bloque/detrito/arena/limo,Evento Sísmico,30,Julio,1995,Invierno (del 21-06 al 20-09),,"2003. Estudio geológico-geotécnico de los acantilados costeros, en el sector de La Portada, Antofagasta, Segunda Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2003-01.pdf,-23.50567953,-70.42512909,Coordenadas exactas
138,1292,RM-2002-12-003,Magallanes,3,Suelo/Sedimento,Deslizamiento plano de arcilla/limo,Lluvias,,,1995,Invierno (del 21-06 al 20-09),Observado en terreno,"2002. Informe geotécnico en relación con visita a obras de los caminos en construcción puerto Porvenir-Bahía Chilota y Vicuña - Yendegaia, sector Lago Deseado, Isla de Tierra del Fuego","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-12.pdf,-54.3829586,-68.73311824,Coordenadas aproximadas al sector
137,1291,RM-2002-12-002,Magallanes,3,Roca y Suelo/Sedimento,Deslizamiento rotacional de arcilla/limo,Sin información,,,0,,Observado en terreno,"2002. Informe geotécnico en relación con visita a obras de los caminos en construcción puerto Porvenir-Bahía Chilota y Vicuña - Yendegaia, sector Lago Deseado, Isla de Tierra del Fuego","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-12.pdf,-53.29399496,-70.39853826,Coordenadas aproximadas al sector
136,1290,RM-2002-12-001,Magallanes,1,Roca y Suelo/Sedimento,Caída de bloque/detrito/arena/limo,Sin información,,,0,,Observado en terreno,"2002. Informe geotécnico en relación con visita a obras de los caminos en construcción puerto Porvenir-Bahía Chilota y Vicuña - Yendegaia, sector Lago Deseado, Isla de Tierra del Fuego","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-12.pdf,-53.29351727,-70.40399913,Coordenadas aproximadas al sector
135,131,RM-2002-11-001,Valparaíso,1,Roca,Caída de roca,Lluvias,27,Agosto,2002,Invierno (del 21-06 al 20-09),Observado en terreno,"2002. MINUTA: Informe de opinión en relación con visita a terreno removido en Flanco Poniente del Cerro Barón, Quinta Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-11.pdf,-33.03890191,-71.60237034,Coordenadas aproximadas al sector
134,130,RM-2002-10-002,Valparaíso,5,Suelo/Sedimento,Flujo de barro,Lluvias,,Sin información,2002,Sin información,,"2002. MINUTA : Geología y geotecnia de remoción en masa ocurrida en parte posterior de sede social, ubicada en calle Cardenal Caro N° 963, de la Población El Bosque, Quilpué, Quinta Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-10.pdf,-33.02704628,-71.43257946,Coordenadas aproximadas al sector
133,129,RM-2002-10-001,Valparaíso,5,Suelo/Sedimento,Flujo de barro,Lluvias,,Sin información,2002,Sin información,,"2002. MINUTA : Geología y geotecnia de remoción en masa ocurrida en parte posterior de sede social, ubicada en calle Cardenal Caro N° 963, de la Población El Bosque, Quilpué, Quinta Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-10.pdf,-33.02720659,-71.43221992,Coordenadas exactas
132,128,RM-2002-09-001,Aysén,5,Sin información,Flujo de detritos,Lluvias,14,Marzo,2002,Verano (del 21-12 al 20-03),Observado en terreno,2002. Informe geológico - geotécnico relacionado con visita a sectores de la Carretera Austral.,"Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-09.pdf,-45.55719297,-72.07099732,Coordenadas inexactas ubicadas en la ciudad o comuna
131,127,RM-2002-08-001,Valparaíso,5,Suelo/Sedimento,Flujo de barro,Lluvias,3 y 4,Junio,2002,Otoño (del 21-03 al 20-06),,"2002. Flujo de barro en la Villa Aconcagua, Comuna de Concón, V Región.","Arqueros, R.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-08.pdf,-32.94024409,-71.51919008,Coordenadas exactas
130,126,RM-2002-07-001,Los Lagos,3,Suelo/Sedimento,Deslizamiento indeterminado,Lluvias,3,Mayo,2002,Otoño (del 21-03 al 20-06),,"2002. El flujo de detritos del 3 de mayo de 2002 Caleta Buill, comuna de Chaitén, X región, a una semana del desastre.","Arenas, M.; Fernández, J.C.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-07.pdf,-42.4087107,-72.69827989,Coordenadas aproximadas al sector
129,125,RM-2002-06-001,Atacama,1,Sin información,Caída de bloque/detrito/arena/limo,Evento Sísmico,18,Abril,2002,Otoño (del 21-03 al 20-06),,2002. Efectos del sismo del 18 de abril de 2002 en Copiapó.,"Rauld, R.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-06.pdf,-27.37276612,-70.33984638,Coordenadas aproximadas al sector
128,124,RM-2002-05-001,Los Lagos,3,Suelo/Sedimento,Deslizamiento indeterminado,Lluvias,9,Agosto,2002,Invierno (del 21-06 al 20-09),,"2002. Desprendimiento de laderas en Caleta Hueyelhue, Comuna de Río Negro, X Región.","Arenas, M.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-05.pdf,-40.7083028,-73.78887913,Coordenadas exactas
127,123,RM-2002-04-001,Valparaíso,3,Sin información,Deslizamiento indeterminado,Lluvias,3,Junio,2002,Otoño (del 21-03 al 20-06),,2002. Deslizamientos en Viña del Mar y Valparaíso: Casos y Causas.,"Rauld, R.; Fernández, J.C.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-04.pdf,-33.06070555,-71.61778871,Coordenadas aproximadas al sector
126,122,RM-2002-03-001,Los Lagos,3,Sin información,Deslizamiento indeterminado,Lluvias,4,Mayo,2002,Otoño (del 21-03 al 20-06),,"2002. Deslizamiento rotacional en el sector de Colonia Coipomó, Comuna de Ancud, Chiloé.","Quiroz, D.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-03.pdf,-42.03634434,-73.92545684,Coordenadas exactas
125,121,RM-2002-02-001,Valparaíso,3,Sin información,Deslizamiento indeterminado,Lluvias,24,Agosto,2002,Invierno (del 21-06 al 20-09),,"2002. Deslizamiento del 24 de agosto de 2002 en el camino troncal, comuna de Viña del Mar","Fernández, J.C.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-02.pdf,-33.03528593,-71.5127082,Coordenadas exactas
124,120,RM-2002-01-001,Antofagasta,1,Sin información,Caída indeterminada,Sin información,,Sin información,0,Sin información,,"2002. Consideraciones geológicas y geotécnicas en segmentos del camino en construcción Taltal - Pta Coloso, II Región.","Hauser, A.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2002-01.pdf,-25.36070506,-70.44547921,Coordenadas exactas
123,119,RM-2001-05-001,Arica y Parinacota,1,Roca,Caída de roca,Evento Sísmico,23,Junio,2001,Invierno (del 21-06 al 20-09),,2001. Informe sobre los efectos del sismo del 23 de junio en Arica. Santiago.,"Naranjo, J. Villarroel, P.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-05.pdf,-18.48453188,-70.31786002,Coordenadas aproximadas al sector
122,118,RM-2001-04-001,Arica y Parinacota,5,Sin información,Flujo indeterminado,Evento Sísmico,23,Junio,2001,Invierno (del 21-06 al 20-09),,"2001. Informe sobre aluvión del 23 de junio de 2001 en el Río Chislluma, Provincia de Parinacota, I Región.","Naranjo, J.A.; Clavero, J.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-04.pdf,-17.72473211,-69.68865934,Coordenadas aproximadas al sector
121,117,RM-2001-03-001,Los Lagos,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,7 al 9,Marzo,2001,Verano (del 21-12 al 20-03),,"2001. Informe geológico del flujo de barro y socavamiento ocurrido el 9 de marzo de 2001 en Población Cardenal Silva Henríquez, Castro, Isla Grande de Chiloé, X Región.","Arenas, M.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-03.pdf,-42.46860021,-73.7855165,Coordenadas inexactas ubicadas en la ciudad o comuna
120,116,RM-2001-02-001,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,25,Diciembre,2001,Verano (del 21-12 al 20-03),,"2001. Flujos de detritos ocurridos el 25 de diciembre de 2001 en el sector de Alfalfal, comuna de San José de Maipo. Santiago,","Fernández, J.C.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-02.pdf,-33.51472854,-70.21239505,Coordenadas aproximadas al sector
119,115,RM-2001-01-009,Metropolitana,3,Roca,Deslizamiento indeterminado,Lluvias,29,Noviembre,1987,Primavera (del 21-09 al 20-12),,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.30900158,-70.01569653,Coordenadas exactas
118,114,RM-2001-01-008,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,,Sin información,0,Sin información,,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.44299693,-70.01837427,Coordenadas exactas
117,113,RM-2001-01-007,Metropolitana,3,Roca,Deslizamiento indeterminado,Lluvias,29,Noviembre,1987,Primavera (del 21-09 al 20-12),,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.48662939,-70.04356565,Coordenadas exactas
116,112,RM-2001-01-006,Metropolitana,3,Roca,Deslizamiento indeterminado,Lluvias,29,Noviembre,1987,Primavera (del 21-09 al 20-12),,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.49606852,-70.07772778,Coordenadas exactas
115,111,RM-2001-01-005,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,,Sin información,0,Sin información,,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.50141282,-70.09769918,Coordenadas exactas
114,110,RM-2001-01-004,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,,Sin información,0,Sin información,,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.49161248,-70.12448579,Coordenadas exactas
113,109,RM-2001-01-003,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,,Sin información,0,Sin información,,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.49341497,-70.17611309,Coordenadas exactas
112,108,RM-2001-01-002,Metropolitana,3,Roca,Deslizamiento indeterminado,Deshielo,29,Noviembre,1987,Primavera (del 21-09 al 20-12),,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.50200418,-70.18523982,Coordenadas aproximadas al sector
111,107,RM-2001-01-001,Metropolitana,5,Suelo/Sedimento,Flujo indeterminado,Lluvias,,Sin información,0,Sin información,,"2001. Estudio de peligros de flujos de detritos en el área de El Alfalfal, cuenca del río Colorado, comuna San José de Maipo","Naranjo, J.A.; Fernández, J.C.; Antinao, J.L.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2001-01.pdf,-33.507422,-70.19955704,Coordenadas exactas
110,106,RM-2000-11-001,Metropolitana,3,Suelo/Sedimento,Deslizamiento indeterminado,Sin información,,Sin información,0,Sin información,,"2000. Zonificación del peligro de remoción en masa en San José de Maipo, valle del río Maipo, Región Metropolitana. Congreso Geológico Chileno 2000","Rebolledo, S.; Elgueta, S.; Carrasco, N.; Vatin Perignon, N.; Kielffer, G.",,https://portalgeo.sernageomin.cl/Informes_PDF_Nac/RM-2000-11.pdf,-33.62211008,-70.3463536,Coordenadas aproximadas al sector
